"Season","round","upset","u_teamid","f_teamid","u_games","u_sd_score","u_sd_fgm","u_sd_fga","u_sd_fga3","u_sd_ftm","u_sd_fta","u_sd_ast","u_sd_to","u_sd_stl","u_sd_blk","u_sd_pf","u_win_rate","u_sd_dr","u_sd_or","u_mean_score","u_mean_fgm","u_mean_fga","u_mean_fgm3","u_mean_fga3","u_mean_ftm","u_mean_fta","u_mean_or","u_mean_dr","u_mean_ast","u_mean_to","u_mean_stl","u_mean_blk","u_mean_pf","u_losses","u_mean_opp_rank_inlosses","u_wins","u_mean_opp_rank_inwins","u_worst_rank","u_best_rank","u_last_rank","u_mean_rank","u_sd_rank","u_teamname","u_seed","f_teamname","f_seed","f_losses","f_mean_opp_rank_inlosses","f_wins","f_mean_opp_rank_inwins","f_worst_rank","f_best_rank","f_last_rank","f_mean_rank","f_sd_rank","f_games","f_sd_score","f_sd_fgm","f_sd_fga","f_sd_fga3","f_sd_ftm","f_sd_fta","f_sd_ast","f_sd_to","f_sd_stl","f_sd_blk","f_sd_pf","f_win_rate","f_sd_dr","f_sd_or","f_mean_score","f_mean_fgm","f_mean_fga","f_mean_fgm3","f_mean_fga3","f_mean_ftm","f_mean_fta","f_mean_or","f_mean_dr","f_mean_ast","f_mean_to","f_mean_stl","f_mean_blk","f_mean_pf","f_ConfAbbrev","u_ConfAbbrev"
2006,1,1,1454,1328,28,11.05032979,5.781287091,6.582002076,6.511995443,6.571845512,8.977558735,4.86483984,4.067551296,3.010563413,1.942289055,4.533239962,0.714285714,4.748015458,3.839883982,73.53571429,25.64285714,58.71428571,6.571428571,19.46428571,15.67857143,22.67857143,14.32142857,23.89285714,12.5,13.78571429,6.785714286,2.928571429,19.42857143,8,99.77898268,20,171.7513635,112,28.33333333,63.96969697,60.44286466,15.72595145,"WI Milwaukee",11,"Oklahoma",6,8,54.04308755,20,133.4493641,93,6,31.32432432,36.5630105,19.72832218,28,11.1000143,3.521663868,6.713624306,4.38898935,5.469492108,7.002928337,3.024371901,3.458560425,3.5521437,1.814112811,3.376702001,0.714285714,4.566237959,4.415580879,68.60714286,24.42857143,54.46428571,6.035714286,16.82142857,13.71428571,19.17857143,14.64285714,21.96428571,14.46428571,14.03571429,7.107142857,3.428571429,16.92857143,"big_twelve","horizon"
2006,2,0,1454,1196,28,11.05032979,5.781287091,6.582002076,6.511995443,6.571845512,8.977558735,4.86483984,4.067551296,3.010563413,1.942289055,4.533239962,0.714285714,4.748015458,3.839883982,73.53571429,25.64285714,58.71428571,6.571428571,19.46428571,15.67857143,22.67857143,14.32142857,23.89285714,12.5,13.78571429,6.785714286,2.928571429,19.42857143,8,99.77898268,20,171.7513635,112,28.33333333,63.96969697,60.44286466,15.72595145,"WI Milwaukee",11,"Florida",3,6,48.24120686,27,128.4296778,24.75,3.333333333,10.08108108,9.789232179,5.091123932,33,11.50617423,5.544243534,7.399068328,5.250180372,6.269666029,8.123805273,5.009271707,3.689152814,3.235398435,2.633194281,4.768107432,0.818181818,4.470865281,3.72440762,79.27272727,27.63636364,54.39393939,7.393939394,18.75757576,16.60606061,22.60606061,10.60606061,24.63636364,17.03030303,14.87878788,8.03030303,4.939393939,16.12121212,"sec","horizon"
2014,1,0,1454,1437,33,11.12131791,4.113678218,5.902137517,4.709958824,5.812082504,7.441947041,4.272223536,3.58659119,2.176840914,1.887960259,3.311767358,0.606060606,5.202891096,3.559824221,70.39393939,22.78787879,53.09090909,7.121212121,21.60606061,17.6969697,24.15151515,9.787878788,23.51515152,13.24242424,13.63636364,5.636363636,2.424242424,18.3030303,13,154.6609181,20,193.866898,265.5333333,138.3157895,145.4098361,166.0044212,32.12886322,"WI Milwaukee",15,"Villanova",2,4,38.40839472,28,103.0664875,40.125,4.53125,5.8,11.50084107,11.04371042,32,10.6467756,5.099019514,5.999663969,5.127310651,6.164414003,7.06650436,3.941098586,3.836239548,3.057908836,2.348429468,4.334664291,0.875,3.971166238,3.585223932,78.53125,25.75,56.0625,9.03125,25.03125,18,25.25,11.28125,25.8125,15.625,11.84375,6.9375,4.03125,19.71875,"big_east","horizon"
2006,2,1,1455,1397,31,12.03989783,4.623920973,5.649436169,5.262568162,5.822278311,7.828950959,3.945325259,3.058919621,2.465678384,1.593670275,3.354983454,0.741935484,5.043040557,3.205170554,68.32258065,23.77419355,53.87096774,6.741935484,18.19354839,14.03225806,19.32258065,11.83870968,25.03225806,14.96774194,12.90322581,5.290322581,1.838709677,15.4516129,8,41.36309244,23,138.5630097,124,21,33,41.81665205,20.30402207,"Wichita St",7,"Tennessee",2,7,47.03001106,21,109.1291848,64.5,5.25,16.72972973,24.15905113,16.99391097,28,10.73607133,4.38612531,6.252195382,3.370232278,5.918315219,7.86930276,5.152181436,4.517309449,2.331064657,1.773929366,4.634811914,0.75,4.769141327,4.032113157,81.32142857,28.85714286,61.85714286,8.892857143,22.60714286,14.71428571,21,11.53571429,21.82142857,17.21428571,12.96428571,10.21428571,3.035714286,18,"sec","mvc"
2013,5,0,1455,1257,34,9.407254378,4.098171411,5.873670062,3.286253983,4.656182519,5.91743549,4.325956974,3.731758963,2.894459641,2.572998417,4.865023042,0.764705882,5.018326485,4.613106184,69.44117647,24.58823529,55.5,6.588235294,19.55882353,13.67647059,19.88235294,13.14705882,25.29411765,13.79411765,12.79411765,7.470588235,4.470588235,17.70588235,8,89.64694284,26,145.9572233,83,13.33333333,34.63793103,28.60736303,12.9455402,"Wichita St",9,"Louisville",1,5,30.63577786,29,99.26522905,11.75,1.885245902,1.885245902,6.244305415,2.434440376,34,10.96880197,4.370232314,7.001909594,6.424454727,6.667357362,8.697736711,4.438126823,3.21662903,2.654998985,1.907859717,4.474228043,0.852941176,4.517740826,4.320596942,73.55882353,25.85294118,58.05882353,5.823529412,17.61764706,16.02941176,22.52941176,13.61764706,23.88235294,15,12.67647059,10.73529412,4.235294118,17.73529412,"big_east","mvc"
2013,2,1,1455,1211,34,9.407254378,4.098171411,5.873670062,3.286253983,4.656182519,5.91743549,4.325956974,3.731758963,2.894459641,2.572998417,4.865023042,0.764705882,5.018326485,4.613106184,69.44117647,24.58823529,55.5,6.588235294,19.55882353,13.67647059,19.88235294,13.14705882,25.29411765,13.79411765,12.79411765,7.470588235,4.470588235,17.70588235,8,89.64694284,26,145.9572233,83,13.33333333,34.63793103,28.60736303,12.9455402,"Wichita St",9,"Gonzaga",1,2,38.06242815,30,140.2807208,21,3.166666667,3.475409836,9.303402281,4.215118646,32,10.26248256,4.720835765,6.978004036,5.079608189,5.8831875,7.161444709,3.223996468,3.408806195,3.309322121,1.736410368,3.276104837,0.9375,5.128981538,3.202663962,76.8125,27.3125,54.78125,6.21875,17.0625,15.96875,22.4375,11.46875,25.625,14.84375,11.15625,7.875,2.78125,15.90625,"wcc","mvc"
2013,1,1,1455,1338,34,9.407254378,4.098171411,5.873670062,3.286253983,4.656182519,5.91743549,4.325956974,3.731758963,2.894459641,2.572998417,4.865023042,0.764705882,5.018326485,4.613106184,69.44117647,24.58823529,55.5,6.588235294,19.55882353,13.67647059,19.88235294,13.14705882,25.29411765,13.79411765,12.79411765,7.470588235,4.470588235,17.70588235,8,89.64694284,26,145.9572233,83,13.33333333,34.63793103,28.60736303,12.9455402,"Wichita St",9,"Pittsburgh",8,8,29.25255359,24,148.1567036,41.8,8,19,22.89337158,8.508549954,32,11.23318636,5.564504441,6.025399866,5.363782368,4.249169748,5.127015733,4.792362035,3.568313734,2.731056454,2.154327977,4.210202662,0.75,5.142231065,4.302568625,69.59375,25.5625,53.78125,5.0625,14.0625,13.40625,20.1875,12.9375,22.40625,16.53125,10.90625,6.65625,3.9375,17.125,"big_east","mvc"
2013,4,1,1455,1326,34,9.407254378,4.098171411,5.873670062,3.286253983,4.656182519,5.91743549,4.325956974,3.731758963,2.894459641,2.572998417,4.865023042,0.764705882,5.018326485,4.613106184,69.44117647,24.58823529,55.5,6.588235294,19.55882353,13.67647059,19.88235294,13.14705882,25.29411765,13.79411765,12.79411765,7.470588235,4.470588235,17.70588235,8,89.64694284,26,145.9572233,83,13.33333333,34.63793103,28.60736303,12.9455402,"Wichita St",9,"Ohio St",2,7,15.33210484,26,119.2171199,23,3,7.163934426,12.46321761,5.124302833,33,10.90437082,4.537094585,6.063583549,5.838742081,5.095117984,5.904222937,4.734624237,3.353537255,2.583088942,2.284251087,4.359550644,0.787878788,4.639871668,4.11298756,69.3030303,25.09090909,55.27272727,6.03030303,17.18181818,13.09090909,18.87878788,10.66666667,24.81818182,13.33333333,10.60606061,6.787878788,4.303030303,15.54545455,"big_ten","mvc"
2015,3,0,1455,1323,31,8.720757588,3.70672159,6.898651886,5.358542572,6.030745598,7.096417391,3.647358744,3.039170798,2.421232246,2.15576247,4.160748485,0.870967742,4.234522735,4.20854226,68.58064516,24.16129032,54.48387097,6.903225806,19.22580645,13.35483871,19.32258065,11.61290323,23.25806452,13.64516129,9.35483871,7.064516129,3.774193548,16.61290323,4,49.66306453,27,164.0318772,20.2826087,10.5625,17.14516129,14.96311094,2.586494601,"Wichita St",7,"Notre Dame",3,5,32.94433347,29,136.9489059,55.35714286,10.17741935,10.17741935,23.79734668,13.96730223,34,11.29620636,5.121430978,5.909673631,4.880022209,5.248291463,5.33177339,3.88286606,2.828584675,2.648781377,1.909960756,3.548618269,0.852941176,4.812806001,3.345920974,78.82352941,27.79411765,54.5,8.264705882,21.05882353,14.97058824,20.23529412,8.323529412,24.44117647,15.11764706,9.382352941,6.882352941,3.558823529,14.20588235,"acc","mvc"
2015,2,1,1455,1242,31,8.720757588,3.70672159,6.898651886,5.358542572,6.030745598,7.096417391,3.647358744,3.039170798,2.421232246,2.15576247,4.160748485,0.870967742,4.234522735,4.20854226,68.58064516,24.16129032,54.48387097,6.903225806,19.22580645,13.35483871,19.32258065,11.61290323,23.25806452,13.64516129,9.35483871,7.064516129,3.774193548,16.61290323,4,49.66306453,27,164.0318772,20.2826087,10.5625,17.14516129,14.96311094,2.586494601,"Wichita St",7,"Kansas",2,8,35.19996821,26,64.86377414,30.0952381,7.689655172,9.790322581,11.31573051,5.140595465,34,11.43036735,5.463213552,7.802428892,4.329149221,7.424306086,8.99792014,4.931708313,3.780166837,2.61968416,2.528447771,3.676417112,0.764705882,4.005789037,3.671929459,71.20588235,24.17647059,54.97058824,5.823529412,15.52941176,17.02941176,23.64705882,11.82352941,26.11764706,13.26470588,12.79411765,6.529411765,5.029411765,17.61764706,"big_twelve","mvc"
2016,1,1,1455,1112,31,12.29564133,4.234268799,6.714932805,4.62740783,8.657894651,11.24086248,3.673210192,4.107690139,3.043766767,2.377312117,4.609480646,0.741935484,4.674340848,4.31027779,73.12903226,25.06451613,57.90322581,7.322580645,22.29032258,15.67741935,21.90322581,11.61290323,25.87096774,14.32258065,9.838709677,7.258064516,3.580645161,20.22580645,8,73.08320881,23,171.3472258,89.33333333,16.18181818,31.20338983,43.72439278,21.0855078,"Wichita St",11,"Arizona",6,8,37.73999692,25,123.2514195,28.67857143,6.727272727,16.87096774,17.25550848,4.560947461,33,10.91374585,4.278868089,8.392817998,5.725408547,6.810058292,9.409054311,4.556048261,3.940610243,2.626352465,2.420712392,3.822283151,0.757575758,4.582162385,4.442818516,81.21212121,28.06060606,58.24242424,6.515151515,17.03030303,18.57575758,25.6969697,11.63636364,28.60606061,14.51515152,12.81818182,4.909090909,4.787878788,18.21212121,"pac_twelve","mvc"
2016,2,0,1455,1274,31,12.29564133,4.234268799,6.714932805,4.62740783,8.657894651,11.24086248,3.673210192,4.107690139,3.043766767,2.377312117,4.609480646,0.741935484,4.674340848,4.31027779,73.12903226,25.06451613,57.90322581,7.322580645,22.29032258,15.67741935,21.90322581,11.61290323,25.87096774,14.32258065,9.838709677,7.258064516,3.580645161,20.22580645,8,73.08320881,23,171.3472258,89.33333333,16.18181818,31.20338983,43.72439278,21.0855078,"Wichita St",11,"Miami FL",3,7,58.5182733,25,95.23695995,33.5,9.230769231,12.30645161,14.7171596,5.659389752,32,11.24722188,4.205291406,5.314314206,4.991827999,5.506502754,7.129844137,3.938539929,2.869296587,2.850438563,2.136472824,3.723833439,0.78125,5.819530521,3.762613196,75.625,26.15625,54.875,6.84375,18.71875,16.46875,21.9375,9.6875,25.0625,12.8125,10.65625,6.0625,3.625,16.5625,"acc","mvc"
2017,1,1,1455,1173,33,12.05032063,5.115891759,5.942113439,4.308641774,7.549583573,10.41033141,4.582782336,3.20894819,2.525251263,2.117746086,3.212487472,0.878787879,6.57229608,3.835391411,81.90909091,27.78787879,58.93939394,8.727272727,21.42424242,17.60606061,24,11.90909091,28.84848485,16.42424242,11.12121212,6.757575758,3.787878788,18.84848485,4,41.62594512,29,176.4411599,38.60714286,16.11111111,17.25333333,26.78063429,7.435960756,"Wichita St",10,"Dayton",7,7,76.22461976,23,144.5680794,49,31.53846154,38.48611111,39.48105806,5.368950988,30,10.28049151,5.142676972,6.357636371,4.429395018,5.799425259,7.792495653,4.989183703,3.220087812,2.761808503,2.219039867,4.172157302,0.766666667,3.642185778,2.967447915,75.96666667,25.63333333,54.83333333,8.133333333,21.03333333,16.56666667,23.96666667,8.566666667,25.9,15.73333333,11.9,7.4,3.8,18.8,"a_ten","mvc"
2017,2,0,1455,1246,33,12.05032063,5.115891759,5.942113439,4.308641774,7.549583573,10.41033141,4.582782336,3.20894819,2.525251263,2.117746086,3.212487472,0.878787879,6.57229608,3.835391411,81.90909091,27.78787879,58.93939394,8.727272727,21.42424242,17.60606061,24,11.90909091,28.84848485,16.42424242,11.12121212,6.757575758,3.787878788,18.84848485,4,41.62594512,29,176.4411599,38.60714286,16.11111111,17.25333333,26.78063429,7.435960756,"Wichita St",10,"Kentucky",2,5,25.44728579,29,98.89251594,8.955882353,3.258064516,4.813333333,6.043915692,1.682692644,34,12.68724288,5.843777256,9.020278205,4.224641237,4.949657436,6.224054882,5.582631584,3.279738479,2.411351645,2.329382956,3.380240369,0.852941176,4.924383654,3.782877268,85.94117647,30.17647059,63.29411765,7.058823529,19.97058824,18.52941176,26.44117647,12.58823529,27.58823529,15.52941176,12.02941176,6.058823529,5.294117647,19.29411765,"sec","mvc"
2005,1,0,1457,1211,29,9.264583764,3.437334859,5.117342291,3.847781012,5.827148962,7.934615812,3.055722243,3.654742516,2.454512282,2.149005956,4.258864994,0.827586207,3.860243235,3.770837019,66.75862069,22.62068966,51.51724138,6.724137931,18.65517241,14.79310345,21.62068966,11.17241379,23.48275862,13.86206897,14,7.896551724,3.75862069,18.93103448,5,108.6513253,24,243.3358646,230.5,42,91.2,111.9659297,35.85882569,"Winthrop",14,"Gonzaga",3,4,66.74281795,25,135.6357712,137,6.5,13.92105263,21.35882608,20.33008125,29,11.24437462,4.625374436,5.673375725,3.34177912,5.481271292,6.309543948,5.298712549,4.058379399,2.745349853,2.229449114,4.084091448,0.862068966,4.023024865,4.374410587,79.68965517,27.5862069,54.51724138,5.034482759,12.89655172,19.48275862,26.10344828,11.72413793,26.44827586,15.82758621,13.55172414,5.586206897,3.448275862,17.4137931,"wcc","big_south"
2006,1,0,1457,1397,28,13.69523727,5.733038014,8.174275691,4.737975591,5.422859708,7.416109307,4.617656475,4.23327709,3.273066294,2.829128533,3.75858805,0.75,4.613501006,4.446626448,72.67857143,24.85714286,55.82142857,7.964285714,21.67857143,15,21.46428571,12.92857143,23.10714286,15.71428571,13.92857143,9.25,3.178571429,17.14285714,7,143.4089985,21,222.9349248,143,17,87.60606061,79.88099275,25.38600343,"Winthrop",15,"Tennessee",2,7,47.03001106,21,109.1291848,64.5,5.25,16.72972973,24.15905113,16.99391097,28,10.73607133,4.38612531,6.252195382,3.370232278,5.918315219,7.86930276,5.152181436,4.517309449,2.331064657,1.773929366,4.634811914,0.75,4.769141327,4.032113157,81.32142857,28.85714286,61.85714286,8.892857143,22.60714286,14.71428571,21,11.53571429,21.82142857,17.21428571,12.96428571,10.21428571,3.035714286,18,"sec","big_south"
2007,2,0,1457,1332,28,12.95673509,5.335812916,7.28074579,5.426273532,6.185300034,8.611162314,4.29900936,4.145980395,3.060890004,2.469657132,4.502057143,0.857142857,6.983351328,3.678911732,74.10714286,26.78571429,56.25,8.071428571,22.5,12.46428571,19.67857143,11.85714286,25.21428571,16.5,13.32142857,7.464285714,3.607142857,17.25,4,12.05964816,24,245.8354553,92.57142857,8,45.63414634,50.93339715,14.65334019,"Winthrop",11,"Oregon",3,7,39.77274627,26,130.2531746,38.66666667,6.714285714,13.69047619,16.45992298,8.375341102,33,13.19313125,5.455918388,8.827041785,4.923274963,6.7907022,7.869075453,5.131232352,4.227435644,2.902128268,1.619015788,4.268231839,0.787878788,5.55720935,4.708752328,76.39393939,26.27272727,58.33333333,9.484848485,24.63636364,14.36363636,19.12121212,12.21212121,22.84848485,14.27272727,12.60606061,7.121212121,2.060606061,16.03030303,"pac_ten","big_south"
2007,1,1,1457,1323,28,12.95673509,5.335812916,7.28074579,5.426273532,6.185300034,8.611162314,4.29900936,4.145980395,3.060890004,2.469657132,4.502057143,0.857142857,6.983351328,3.678911732,74.10714286,26.78571429,56.25,8.071428571,22.5,12.46428571,19.67857143,11.85714286,25.21428571,16.5,13.32142857,7.464285714,3.607142857,17.25,4,12.05964816,24,245.8354553,92.57142857,8,45.63414634,50.93339715,14.65334019,"Winthrop",11,"Notre Dame",6,7,63.27295963,24,151.3439731,39.33333333,6,20.57142857,24.50237252,7.578365973,31,12.91469114,4.544167951,6.273514904,4.939635614,7.248433275,8.400076805,4.870803957,2.827666693,3.117415527,1.823384541,4.114490522,0.774193548,6.035379562,3.936047906,81.5483871,27.12903226,58.90322581,9.129032258,23,18.16129032,24.19354839,12.67741935,25.67741935,17.48387097,12.93548387,8.419354839,3.483870968,18.06451613,"big_east","big_south"
2008,1,0,1457,1450,31,10.31097129,4.537063614,6.179744923,4.32820209,4.869479229,6.627086809,3.797848853,3.624884129,2.62289342,1.893395425,3.415335434,0.64516129,5.078523196,3.79359959,65.12903226,23.58064516,53.5483871,6.35483871,17,11.61290323,19.41935484,11.51612903,23.48387097,12.90322581,12.83870968,8.290322581,3.419354839,17.25806452,11,127.9099598,20,216.9320017,140.5294118,43,107.0238095,96.57151682,21.51659979,"Winthrop",13,"Washington St",4,8,22.57284475,24,138.7487992,27.4,4.5,17.6,14.26363497,5.763012743,32,7.729029902,2.907165785,3.924694358,3.743677466,6.093028803,7.941761302,3.449520771,3.218989773,2.839809171,1.680053763,4.146024135,0.75,4.676209521,2.848138894,67.0625,23.25,48.625,6.375,16.71875,14.1875,19.34375,7.78125,21.4375,13.6875,10.34375,6.25,2.875,15.3125,"pac_ten","big_south"
2017,1,0,1457,1139,30,10.11366437,3.74718285,5.846798908,5.243934646,6.599895506,7.270156285,3.794127344,3.826856097,2.72578155,2.183796125,5.237025566,0.8,3.569506872,3.702282614,79.3,26.6,58.56666667,9.7,25.53333333,16.4,22.8,9.5,27.5,12.86666667,13.1,6.133333333,5.3,18.56666667,6,140.2999721,24,249.7155214,164.1875,91.03030303,93.11111111,117.5728531,18.58440397,"Winthrop",13,"Butler",4,8,68.34822766,23,92.65274414,26.41176471,13.03703704,21.82666667,18.04006475,3.992500079,31,11.11213615,4.556455895,5.420589977,5.32593573,6.862865636,8.352193711,4.571063734,2.956312728,2.376407336,1.720840005,3.820431772,0.741935484,4.538485371,3.159215909,76.29032258,26.80645161,56.12903226,7.64516129,21.03225806,15.03225806,20.32258065,8.774193548,23.25806452,13.19354839,10.16129032,6.225806452,2.806451613,18.93548387,"big_east","big_south"
2003,3,0,1458,1246,29,10.8788673,4.468003378,6.399468882,4.394914213,5.729106396,6.801187958,2.953248191,3.470494918,3.145095486,1.983304701,3.391891229,0.75862069,4.516526849,3.596659643,70.72413793,25.03448276,53.89655172,6.24137931,17.37931034,14.4137931,19.44827586,10.31034483,22.55172414,13.31034483,10.51724138,6.965517241,2.827586207,14.82758621,7,67.69897199,22,131.5185325,57,15,19.79411765,25.33096698,9.007504906,"Wisconsin",5,"Kentucky",1,3,38.98227987,29,81.34614457,55,1.264705882,1.264705882,12.84680505,11.94696753,32,12.90657341,5.847438783,8.757888149,4.286959784,5.744211673,6.987243561,4.645063283,3.618389412,2.388649234,2.291067859,2.836967941,0.90625,5.518937339,3.765291404,77.53125,28.46875,58.40625,5.90625,16.59375,14.6875,20.78125,12.875,24.15625,16.1875,14.0625,7.8125,5.09375,17.375,"sec","big_ten"
2004,2,0,1458,1338,30,9.767939582,3.912256015,5.747163218,4.239388375,6.815212868,8.564897621,4.553134578,2.887945617,2.999808423,1.648405708,3.644551909,0.8,4.243859662,2.651393041,68.63333333,23.73333333,52.93333333,5.8,17.6,15.36666667,21.43333333,11.26666667,21.7,13.4,9.933333333,6.966666667,2.8,15.4,6,57.18823141,24,103.1590961,30.5,4,13.22222222,16.584149,5.576681761,"Wisconsin",6,"Pittsburgh",3,4,24.79656984,28,130.3874365,31.66666667,4.6,7.277777778,11.96115407,5.9711591,32,10.0346175,4.524017448,6.932566903,4.748089599,6.763278457,8.517297391,4.420899777,4.325002331,2.848315858,2.441038581,3.100468227,0.875,3.786515762,4.191845963,68.875,25.71875,53.4375,4.1875,13.3125,13.25,20.3125,12.90625,23.71875,15.0625,12.4375,5.875,4.90625,14.5,"big_east","big_ten"
2005,4,0,1458,1314,30,9.770057471,4.302365027,6.426954732,4.391868139,6.123630506,7.533526597,4.425111207,4.006316851,2.648790659,1.376736104,3.651483717,0.733333333,4.732013739,4.17504904,67.16666667,23.2,53.06666667,7.233333333,18.76666667,13.53333333,20.26666667,10.5,24.56666667,13.06666667,11.46666667,5.466666667,1.966666667,15.33333333,8,41.64452917,22,100.0964566,128,8,18.69230769,23.62585248,15.96324395,"Wisconsin",6,"North Carolina",1,4,40.35482274,27,87.19241018,35,1,2.282051282,7.046473039,6.146444315,31,12.2221375,5.340653578,6.897093045,4.35000927,5.085082548,6.525549456,5.57606251,4.475020274,3.702948549,2.339469658,3.565968176,0.870967742,4.998924616,3.938778808,88.77419355,30.4516129,61.35483871,7.387096774,18.4516129,20.48387097,27.87096774,13.77419355,26.5483871,19.32258065,16.67741935,10.38709677,3.838709677,18.12903226,"acc","big_ten"
2006,1,0,1458,1112,30,12.77659498,5.162753431,7.683090853,5.049297208,5.346499553,6.787073583,4.860821557,3.398613646,2.204749315,2.173243775,4.122269211,0.633333333,4.537075872,4.109982241,71,25.03333333,57.93333333,6.3,18.43333333,14.63333333,22.06666667,12.93333333,23.63333333,13.4,11.63333333,5.366666667,3.366666667,17.2,11,58.56117672,19,107.8184952,38,7.25,34.94285714,22.99921336,7.616740276,"Wisconsin",9,"Arizona",8,12,54.12455326,19,108.9834057,80,6,39.64705882,34.46183495,16.78728939,31,8.702242944,3.908909041,6.649278399,5.988160362,5.50971771,7.112158301,5.432676918,3.802376167,3.905056,1.820433601,3.677598562,0.612903226,5.075134407,4.70232155,72.93548387,27.29032258,61.70967742,4.258064516,13.48387097,14.09677419,20.12903226,13.61290323,20.90322581,14.77419355,13.48387097,9.870967742,3.774193548,16.48387097,"pac_ten","big_ten"
2009,2,0,1458,1462,31,9.673597812,4.105857342,5.183928846,3.757429915,5.638767501,7.495518374,3.113619061,4.153247207,2.228360697,2.137730683,4.895027101,0.612903226,4.739674686,2.91086212,64.38709677,22.48387097,50.83870968,6.483870968,17.58064516,12.93548387,17.87096774,9.838709677,21.25806452,12.19354839,10.12903226,4.967741935,2.64516129,15.80645161,12,32.65495508,19,125.2522216,64,11.22222222,37.95121951,37.12376056,11.18721569,"Wisconsin",12,"Xavier",4,7,74.96073235,25,128.2744149,36,6.882352941,23.77272727,16.59742601,5.962002249,32,9.040232655,3.806695078,5.622176711,4.255807228,6.203211967,8.869517843,4.443076346,3.991927338,2.028029395,3.250310159,3.607787276,0.78125,4.696322343,3.141167854,72.375,24.34375,52.5625,6.875,17.21875,16.8125,24.90625,12.0625,27.40625,13.46875,15,5.375,5.125,18.625,"a_ten","big_ten"
2009,1,1,1458,1199,31,9.673597812,4.105857342,5.183928846,3.757429915,5.638767501,7.495518374,3.113619061,4.153247207,2.228360697,2.137730683,4.895027101,0.612903226,4.739674686,2.91086212,64.38709677,22.48387097,50.83870968,6.483870968,17.58064516,12.93548387,17.87096774,9.838709677,21.25806452,12.19354839,10.12903226,4.967741935,2.64516129,15.80645161,12,32.65495508,19,125.2522216,64,11.22222222,37.95121951,37.12376056,11.18721569,"Wisconsin",12,"Florida St",5,9,20.99320587,25,120.2765708,107,24.26666667,24.26666667,42.32887713,18.63634154,34,8.40639982,3.971377092,6.709399584,4.53585439,6.163040317,6.957792282,3.333110509,3.747488761,3.334580872,2.222073673,4.231702775,0.735294118,3.792407275,4.362475707,68.61764706,23.52941176,54.11764706,6.235294118,18.17647059,15.32352941,21.20588235,11.61764706,24.26470588,12.26470588,15.67647059,8.176470588,5.823529412,18.82352941,"acc","big_ten"
2012,3,0,1458,1393,33,9.82267013,4.735224228,6.508444398,4.659423491,6.871521158,8.88126646,4.441752657,2.530870015,2.735845113,2.048188409,3.714478225,0.727272727,4.699492236,2.941989638,63.87878788,22.12121212,52.21212121,7.606060606,21.09090909,12.03030303,16.24242424,9.696969697,24.09090909,11.66666667,8.96969697,5.212121212,3.484848485,14.21212121,9,37.24416143,24,117.4614551,41,7,14.42622951,16.31088156,6.532778862,"Wisconsin",4,"Syracuse",1,2,69.82368465,31,100.1440119,17.66666667,1,3.508196721,3.611179191,2.747180577,33,12.38201898,5.662543063,7.240327927,5.232836301,4.231465825,5.244766511,3.844269643,3.545163158,3.630938187,2.908646983,3.342506318,0.939393939,3.872494302,4.200243499,74.57575758,27.57575758,59.21212121,6.393939394,18.51515152,13.03030303,18.84848485,12.72727273,22.60606061,15.81818182,10.54545455,9.606060606,7.090909091,15.12121212,"big_east","big_ten"
2014,4,1,1458,1112,33,11.08797465,5.023429952,5.877699251,3.697613891,6.707356884,8.068715305,3.199194974,2.978458011,2.304886114,1.986221477,3.316053697,0.787878788,4.436632971,2.934254332,73.54545455,24.21212121,52.87878788,7.757575758,20.78787879,17.36363636,23.33333333,8.787878788,24.39393939,12.12121212,8.060606061,5,3.515151515,14.93939394,7,49.95482229,26,87.70401142,17.37037037,3.148148148,9.369230769,9.25536479,3.587394427,"Wisconsin",2,"Arizona",1,4,36.06170652,30,97.76534308,15.57894737,1.4,2.384615385,4.838931636,4.351640141,34,10.21567772,4.684331222,6.020168124,3.367692789,4.556243879,6.984321632,3.629572536,3.230453355,1.903182437,2.015978949,3.135246126,0.882352941,4.777024634,3.660747126,73.05882353,26.23529412,56,5.294117647,14.85294118,15.29411765,23.35294118,12.58823529,26.29411765,15.08823529,10.44117647,5.882352941,4.235294118,16.44117647,"pac_twelve","big_ten"
2016,2,1,1458,1462,32,10.23828993,3.88532703,6.809623172,5.47685747,7.064720961,8.847954019,3.499855988,4.504366161,2.106058848,1.891193513,3.482097069,0.625,5.130455397,4.039622307,68.875,23.46875,54.625,6.59375,18.4375,15.34375,21.6875,11.4375,23.46875,11.59375,10.96875,5.875,3.1875,16.9375,12,64.91764011,20,113.3754579,77.03773585,20.75,38.98275862,52.4921806,17.94992152,"Wisconsin",7,"Xavier",2,5,49.59490448,27,103.4247218,31.1,4.777777778,10.75806452,10.81334831,7.288981864,32,9.763689728,3.553734973,7.192906452,3.663243759,6.485716316,7.197669874,4.125061094,3.53781416,2.878591726,2.124169667,3.788245828,0.84375,5.167750493,4.865530505,81.34375,27.375,60.5625,7.59375,21,19,26,13.0625,27.9375,16.375,12.75,7.3125,3.0625,20.1875,"big_east","big_ten"
