expid,group_size,year,leader_country,mean_age,sd_age,tot_injury,tot_sherpas,tot_oxy,mean_oxy,tot_death,tot_tibetans,mean_highpt,tot_success,tot_disputed,tot_claimed,peakid,num_doctors,num_fem,success_rate,injury_rate,female_perc,percent_same_cit,decade,region,himal,heightm,mean_exp,max_exp,min_exp,sd_exp,mean_idv,sd_idv,mean_pdi,sd_pdi
KGUR01302,6,2001,Belgium,38,7.536577473,1,0,0,0,0,0,0.166666667,1,0,0,KGUR,0,0,0.166666667,0.166666667,0,1,2000,5,18,6981,1.166666667,2,1,0.40824829,68.57142857,17.00840129,65,0
KGUR02301,8,2002,France,44.75,13.65650028,0,0,0,0,0,0,0.25,2,0,0,KGUR,0,3,0.25,0,0.375,1,2000,5,18,6981,1.625,6,1,1.767766953,62.8,17.28711788,67.4,1.264911064
KGUR04301,3,2004,France,50.33333333,2.516611478,0,0,0,0,0,0,0.333333333,1,0,0,KGUR,0,1,0.333333333,0,0.333333333,1,2000,5,18,6981,1,1,1,0,60.75,20.5,67.25,1.5
KGUR05301,7,2005,France,53.14285714,9.044861735,0,0,0,0,7,0,0,0,0,0,KGUR,0,1,0,0,0.142857143,1,2000,5,18,6981,1.142857143,2,1,0.377964473,45.94444444,20.56688435,66.16666667,1.504893977
KGUR08301,8,2008,UK,39.375,9.530964574,0,0,0,0,0,0,0,0,0,0,KGUR,0,3,0,0,0.375,0,2000,5,18,6981,1.875,8,1,2.474873734,NA,NA,NA,NA
KGUR50201,5,1950,UK,34.8,9.705668447,0,0,0,0,0,0,0.4,0,0,0,KGUR,0,0,0,0,0,0.75,1950,5,18,6981,8.8,18,2,6.418722614,NA,NA,NA,NA
KGUR55201,3,1955,W Germany,27,2.645751311,0,0,0,0,0,0,1,3,0,0,KGUR,0,0,1,0,0,1,1950,5,18,6981,4,5,3,1,NA,NA,NA,NA
KGUR78301,13,1978,W Germany,41.15384615,9.633674912,0,0,0,0,0,0,0.153846154,0,0,0,KGUR,0,3,0,0,0.230769231,1,1970,5,18,6981,1,1,1,0,NA,NA,NA,NA
KGUR80101,10,1980,Japan,29.6,3.687817783,0,0,0,0,0,0,0.3,0,0,0,KGUR,1,0,0,0,0,1,1980,5,18,6981,1.4,2,1,0.516397779,46,0,54,0
KGUR81101,6,1981,Japan,32.33333333,6.314005596,0,0,0,0,0,0,0.833333333,5,0,0,KGUR,1,0,0.833333333,0,0,1,1980,5,18,6981,1.666666667,2,1,0.516397779,41.63636364,7.473589864,57,5.138093031
KGUR82101,4,1982,Japan,31.5,3.696845502,0,0,0,0,0,0,0.25,1,0,0,KGUR,1,0,0.25,0,0,1,1980,5,18,6981,1,1,1,0,40,8.280786712,58.125,5.693040865
KGUR82301,8,1982,Yugoslavia,33.125,3.181980515,0,0,0,0,0,0,0.25,2,0,0,KGUR,1,0,0.25,0,0,1,1980,5,18,6981,1.5,4,1,1.069044968,NA,NA,NA,NA
KGUR83101,8,1983,W Germany,41.5,7.819389819,0,0,0,0,0,0,0.25,0,0,0,KGUR,0,0,0,0,0,1,1980,5,18,6981,1.125,2,1,0.353553391,NA,NA,NA,NA
KGUR83301,8,1983,Japan,33.5,6.61167798,0,0,0,0,0,0,0.625,5,0,0,KGUR,1,0,0.625,0,0,1,1980,5,18,6981,1.125,2,1,0.353553391,43.33333333,6.227991553,55.83333333,4.281744193
KGUR83401,4,1983,Japan,35.75,4.34932945,0,0,0,0,0,0,0.25,1,0,0,KGUR,0,0,0.25,0,0,1,1980,5,18,6981,1.25,2,1,0.5,46,0,54,0
KGUR84102,5,1984,S Korea,27.6,2.19089023,0,0,0,0,0,0,0.2,1,0,0,KGUR,0,0,0.2,0,0,1,1980,5,18,6981,1.2,2,1,0.447213595,NA,NA,NA,NA
KGUR84301,3,1984,S Korea,22.33333333,2.309401077,1,0,0,0,0,0,0.666666667,2,0,0,KGUR,0,0,0.666666667,0.333333333,0,1,1980,5,18,6981,1.333333333,2,1,0.577350269,NA,NA,NA,NA
KGUR84401,3,1984,UK,39.33333333,7.234178138,0,0,0,0,0,0,0.333333333,0,0,0,KGUR,0,0,0,0,0,0,1980,5,18,6981,4,8,1,3.605551275,NA,NA,NA,NA
KGUR85301,7,1985,Austria,42.42857143,16.7417357,0,0,0,0,1,0,0.571428571,0,0,0,KGUR,1,1,0,0,0.142857143,0.833333333,1980,5,18,6981,1.428571429,4,1,1.133893419,NA,NA,NA,NA
KGUR91301,5,1991,Italy,43.8,8.871302046,0,0,0,0,0,0,0.8,4,0,0,KGUR,0,0,0.8,0,0,1,1990,5,18,6981,1,1,1,0,62.85714286,22.44570168,54.28571429,7.319250547
KGUR92301,5,1992,Japan,35,7.582875444,0,0,0,0,0,0,0.8,4,0,0,KGUR,0,0,0.8,0,0,1,1990,5,18,6981,1,1,1,0,43.33333333,6.531972647,55.83333333,4.490731195
KGUR93101,5,1993,Japan,34,8.031189202,0,0,0,0,0,0,0.8,4,0,0,KGUR,0,0,0.8,0,0,1,1990,5,18,6981,1,1,1,0,41.42857143,7.807200584,57.14285714,5.367450401
KGUR94301,4,1994,France,40.5,5.972157622,0,0,0,0,0,0,1,4,0,0,KGUR,0,0,1,0,0,1,1990,5,18,6981,2.25,4,1,1.258305739,57.33333333,21.17230896,67,1.549193338
KGUR95301,6,1995,France,40.5,9.005553842,0,0,0,0,0,0,0.166666667,0,0,0,KGUR,0,0,0,0,0,1,1990,5,18,6981,2.5,8,1,2.738612788,71,0,68,0
KGUR96301,4,1996,France,34.25,7.804912983,0,0,0,0,0,0,1,0,0,0,KGUR,0,1,0,0,0.25,0.333333333,1990,5,18,6981,1.25,2,1,0.5,58.66666667,22.27704349,66,1.549193338
KGUR99301,8,1999,Italy,44.25,8.892211681,1,0,0,0,0,0,0.875,0,0,0,KGUR,0,2,0,0.125,0.25,1,1990,5,18,6981,1.375,4,1,1.060660172,76,0,50,0
KGUR99302,9,1999,France,41.44444444,9.180292903,0,0,0,0,0,0,0.555555556,5,0,0,KGUR,0,2,0.555555556,0,0.222222222,1,1990,5,18,6981,1.666666667,5,1,1.322875656,56.35714286,20.38705148,66.92857143,1.491735474
KHAM11101,4,2011,France,48,1.632993162,0,0,0,0,0,0,1,0,0,0,KHAM,0,1,0,0,0.25,1,2010,5,3,6759,1.75,3,1,0.957427108,62.8,18.33575742,67.4,1.341640786
KHAM16301,3,2016,Japan,41.66666667,1.527525232,0,0,0,0,0,0,0,0,0,0,KHAM,0,0,0,0,0,1,2010,5,3,6759,1,1,1,0,39.6,8.76356092,58.4,6.024948133
KHAM17301,4,2017,France,44,10.39230485,0,0,0,0,0,0,0,0,0,0,KHAM,0,1,0,0,0.25,1,2010,5,3,6759,3.25,5,1,1.707825128,57.33333333,21.17230896,67,1.549193338
KHAT00101,3,2000,UK,42.66666667,3.785938897,0,0,0,0,0,0,0,0,0,0,KHAT,0,0,0,0,0,0,2000,2,19,6790,1,1,1,0,NA,NA,NA,NA
KHAT82301,13,1982,Japan,30.69230769,3.637412436,1,0,0,0,0,0,0.615384615,8,0,0,KHAT,1,2,0.615384615,0.076923077,0.153846154,1,1980,2,19,6790,1.307692308,2,1,0.480384461,44,5.465040409,55.375,3.757215281
KHAT87301,15,1987,Switzerland,30.33333333,9.201449161,1,0,1,0.066666667,0,0,0.933333333,14,0,0,KHAT,1,2,0.933333333,0.066666667,0.133333333,0.928571429,1980,2,19,6790,1.4,5,1,1.055597326,NA,NA,NA,NA
KHAT88301,9,1988,UK,29.11111111,6.827233049,0,0,0,0,0,0,0.333333333,0,0,0,KHAT,0,0,0,0,0,1,1980,2,19,6790,1.111111111,2,1,0.333333333,NA,NA,NA,NA
KHAT94301,8,1994,Germany,31.25,6.713525793,0,0,0,0,0,0,0,0,0,0,KHAT,1,3,0,0,0.375,1,1990,2,19,6790,1,1,1,0,67,0,35,0
KIMS16301,3,2016,Italy,32.33333333,9.291573243,1,0,0,0,0,0,1,0,0,0,KIMS,0,0,0,0.333333333,0,1,2010,3,13,6781,5.333333333,6,5,0.577350269,76,0,50,0
KIRA00301,3,2000,Slovenia,31,10.44030651,0,0,0,0,0,0,0.666666667,0,0,0,KIRA,0,0,0,0,0,1,2000,1,7,7362,4.666666667,12,1,6.350852961,27,0,71,0
KIRA02301,11,2002,Slovenia,31.36363636,8.381798462,0,0,0,0,0,0,0.636363636,0,0,0,KIRA,1,2,0,0,0.181818182,0.8,2000,1,7,7362,2.181818182,5,1,1.53741223,NA,NA,NA,NA
KIRA07301,3,2007,Slovenia,40.66666667,25.4820198,0,0,0,0,0,0,0.666666667,0,0,0,KIRA,0,0,0,0,0,1,2000,1,7,7362,10.33333333,24,3,11.8462371,27,0,71,0
KIRA85301,29,1985,UK,29.34482759,7.498932601,1,1,0,0,0,0,0,0,0,0,KIRA,2,2,0,0.034482759,0.068965517,0.75,1980,1,7,7362,1.827586207,4,1,1.136063552,NA,NA,NA,NA
KIRA86301,6,1986,France,32.66666667,5.785038173,0,0,1,0.166666667,0,0,0,0,0,0,KIRA,1,2,0,0,0.333333333,1,1980,1,7,7362,2.333333333,3,1,0.816496581,71,0,68,0
KIRA95301,10,1995,Germany,27.4,2.503331114,0,0,0,0,0,0,0,0,0,0,KIRA,0,1,0,0,0.1,1,1990,1,7,7362,2.2,3,2,0.421637021,67,0,35,0
KJER73101,6,1973,Japan,30,4.289522118,0,0,0,0,0,0,0.833333333,5,0,0,KJER,0,0,0.833333333,0,0,1,1970,7,10,6612,1,1,1,0,40.66666667,8,57.66666667,5.5
KJER89301,9,1989,France,36.88888889,12.91747309,0,0,0,0,0,0,0.444444444,0,0,0,KJER,1,3,0,0,0.333333333,1,1980,7,10,6612,1,1,1,0,60.75,18.54294769,67.25,1.356801051
KJER91101,4,1991,France,39,13.7113092,1,0,1,0.25,0,0,1,0,0,0,KJER,0,0,0,0.25,0,0.666666667,1990,7,10,6612,4,6,2,1.825741858,66,10,65.25,5.5
KJER96301,6,1996,Switzerland,52.5,9.396807969,0,0,0,0,0,0,0.5,0,0,0,KJER,0,2,0,0,0.333333333,1,1990,7,10,6612,1,1,1,0,68,0,34,0
KJRN75301,6,1975,Japan,32.16666667,6.853223086,0,0,0,0,1,0,0,0,0,0,KJRN,1,0,0,0,0,1,1970,7,10,6858,1,1,1,0,44,5.656854249,55.375,3.889087297
KJRS58201,6,1958,0,4.833333333,11.83920042,0,0,0,0,0,0,0,0,0,0,KJRS,0,0,0,0,0,0,1950,7,10,6883,1,1,1,0,46,0,54,0
KJRS69101,4,1969,UK,26.5,10.24695077,0,0,0,0,0,0,1,0,0,0,KJRS,0,0,0,0,0,1,1960,7,10,6883,1.5,2,1,0.577350269,NA,NA,NA,NA
KJRS70301,6,1970,Japan,27.33333333,4.760952286,0,0,0,0,0,0,0.333333333,2,0,0,KJRS,1,0,0.333333333,0,0,0.6,1970,7,10,6883,1,1,1,0,41.2,7.728734265,57.3,5.313504807
KJRS74101,6,1974,Japan,30.33333333,3.983298466,0,0,0,0,0,0,0.833333333,5,0,0,KJRS,1,0,0.833333333,0,0,1,1970,7,10,6883,1,1,1,0,44,5.656854249,55.375,3.889087297
KJRS76301,3,1976,UK,40,7,0,0,0,0,0,0,0.333333333,1,0,0,KJRS,0,0,0.333333333,0,0,0,1970,7,10,6883,1.333333333,2,1,0.577350269,NA,NA,NA,NA
KJRS79301,5,1979,Japan,33.4,8.561541917,0,0,0,0,0,0,0.6,3,0,0,KJRS,0,0,0.6,0,0,1,1970,7,10,6883,1.6,3,1,0.894427191,43.71428571,6.047431568,55.57142857,4.157609203
KJRS90301,6,1990,France,36.83333333,13.58553152,0,0,0,0,0,0,0,0,0,0,KJRS,0,1,0,0,0.166666667,1,1990,7,10,6883,1,1,1,0,71,0,68,0
KJRS99301,8,1999,UK,27.25,1.58113883,0,0,0,0,0,0,0.375,3,0,0,KJRS,1,2,0.375,0,0.25,1,1990,7,10,6883,1,1,1,0,NA,NA,NA,NA
KOJI08301,3,2008,Spain,43.66666667,8.144527815,0,0,0,0,0,0,0.666666667,0,0,0,KOJI,0,0,0,0,0,1,2000,7,11,6439,1.666666667,3,1,1.154700538,45.75,10.5,59,4
KOJI09101,5,2009,Spain,37.6,2.50998008,0,0,0,0,0,0,0.4,0,0,0,KOJI,0,0,0,0,0,1,2000,7,11,6439,1,1,1,0,48,7.937253933,58.14285714,3.023715784
KOJI09201,5,2009,Japan,64.6,5.412947441,0,0,0,0,0,0,0.6,0,0,0,KOJI,0,0,0,0,0,1,2000,7,11,6439,9.2,29,1,12.17374223,43.33333333,6.531972647,55.83333333,4.490731195
KOJI10101,5,2010,Japan,42.6,19.6035711,0,0,0,0,0,0,0.6,3,0,0,KOJI,0,1,0.6,0,0.2,1,2010,7,11,6439,4,12,1,4.636809248,46,0,54,0
KOJI11201,4,2011,Japan,52.5,10.24695077,0,0,0,0,0,0,1,0,0,0,KOJI,0,3,0,0,0.75,1,2010,7,11,6439,1,1,1,0,39.14285714,8.552359741,58.71428571,5.879747322
KOJI13301,7,2013,Australia,35.42857143,8.100558476,0,0,0,0,0,0,0,0,0,0,KOJI,0,1,0,0,0.142857143,0,2010,7,11,6439,1,1,1,0,61.42857143,14.63850109,64.42857143,12.80438913
KORL17301,6,2017,UK,47.83333333,6.735478206,0,0,0,0,0,0,1,0,0,0,KORL,0,0,0,0,0,1,2010,2,19,5738,1.666666667,5,1,1.632993162,NA,NA,NA,NA
KORL18301,4,2018,UK,49.25,9.358596761,0,0,0,0,0,0,1,4,0,0,KORL,0,1,1,0,0.25,1,2010,2,19,5738,3.25,6,2,1.892969449,NA,NA,NA,NA
KOTA55101,4,1955,UK,31,5.291502622,0,0,0,0,0,0,0.75,0,0,0,KOTA,0,0,0,0,0,0.666666667,1950,1,9,6148,7,11,4,3.16227766,NA,NA,NA,NA
KOTA62101,3,1962,India,16.33333333,14.15391583,0,0,0,0,0,1,1,0,0,0,KOTA,0,0,0,0,0,1,1960,1,9,6148,2.666666667,4,1,1.527525232,NA,NA,NA,NA
KOTA66101,5,1966,India,0,0,0,1,0,0,0,0,0.8,0,0,0,KOTA,0,5,0,0,1,1,1960,1,9,6148,2,6,1,2.236067977,NA,NA,NA,NA
KOTA82301,12,1982,India,2.5,8.660254038,0,1,0,0,0,0,0.916666667,11,0,0,KOTA,0,0,0.916666667,0,0,1,1980,1,9,6148,1.083333333,2,1,0.288675135,48,0,77,0
KOTA82302,14,1982,India,0,0,0,0,0,0,0,0,0.142857143,2,0,0,KOTA,0,1,0.142857143,0,0.071428571,1,1980,1,9,6148,1.285714286,2,1,0.468807231,44,7.700267375,74.33333333,5.133511583
KOTA88101,9,1988,India,0,0,0,1,0,0,0,0,1,0,0,0,KOTA,0,0,0,0,0,1,1980,1,9,6148,1.111111111,2,1,0.333333333,48,0,77,0
KOTA88301,9,1988,India,0,0,0,1,0,0,0,0,1,0,0,0,KOTA,0,1,0,0,0.111111111,1,1980,1,9,6148,1.444444444,5,1,1.333333333,48,0,77,0
KOTA91101,3,1991,India,19.33333333,33.48631561,0,0,0,0,0,0,0.666666667,0,0,0,KOTA,0,0,0,0,0,1,1990,1,9,6148,1.333333333,2,1,0.577350269,NA,NA,NA,NA
KOTA93302,7,1993,India,4.714285714,12.47282761,0,0,0,0,0,0,0.428571429,0,0,0,KOTA,0,0,0,0,0,1,1990,1,9,6148,1.571428571,5,1,1.511857892,NA,NA,NA,NA
KTEG00301,6,2000,Australia,38.66666667,8.936815242,0,0,0,0,0,0,0.833333333,0,0,0,KTEG,0,0,0,0,0,1,2000,2,12,6783,3.5,13,1,4.806245936,90,0,36,0
KTEG01401,3,2001,France,36.66666667,4.932882862,0,0,0,0,0,0,1,3,0,0,KTEG,0,0,1,0,0,1,2000,2,12,6783,7.333333333,10,3,3.785938897,71,0,68,0
KTEG03401,6,2003,Australia,29.83333333,7.909909397,0,0,0,0,0,0,0.5,0,0,0,KTEG,0,1,0,0,0.166666667,1,2000,2,12,6783,3.166666667,14,1,5.307227776,90,0,36,0
KTEG04301,4,2004,France,48.75,5.909032634,0,0,0,0,0,0,1,0,0,0,KTEG,0,0,0,0,0,1,2000,2,12,6783,2.25,4,1,1.258305739,71,0,68,0
KTEG08302,3,2008,USA,34.66666667,5.859465277,0,0,0,0,0,0,1,3,0,0,KTEG,0,0,1,0,0,1,2000,2,12,6783,1.333333333,2,1,0.577350269,NA,NA,NA,NA
KTEG63101,5,1963,New Zealand,29.4,7.635443668,0,0,0,0,0,0,0.8,4,0,0,KTEG,0,0,0.8,0,0,0.5,1960,2,12,6783,1.2,2,1,0.447213595,NA,NA,NA,NA
KTEG79101,5,1979,Japan,26.8,2.588435821,1,0,0,0,0,0,0.4,2,0,0,KTEG,1,0,0.4,0.2,0,1,1970,2,12,6783,1.6,3,1,0.894427191,46,0,54,0
KTEG79301,3,1979,UK,28.66666667,2.081665999,0,0,0,0,0,0,1,0,0,0,KTEG,0,0,0,0,0,1,1970,2,12,6783,3.333333333,5,2,1.527525232,NA,NA,NA,NA
KTEG81101,10,1981,France,41.4,11.81524439,0,0,0,0,0,0,0,0,0,0,KTEG,0,1,0,0,0.1,0.666666667,1980,2,12,6783,1.5,4,1,0.971825316,70.1,1.449137675,57.8,16.42356031
KTEG81301,4,1981,Japan,29,4.320493799,1,0,0,0,0,0,0.5,0,0,0,KTEG,0,0,0,0.25,0,1,1980,2,12,6783,1.25,2,1,0.5,46,0,54,0
KTEG83301,5,1983,USA,36.2,6.180614856,0,0,0,0,0,0,0.4,0,0,0,KTEG,1,0,0,0,0,1,1980,2,12,6783,1.8,3,1,0.836660027,NA,NA,NA,NA
KTEG84101,5,1984,Spain,26.2,3.420526275,0,0,0,0,0,0,0.8,4,0,0,KTEG,1,5,0.8,0,1,1,1980,2,12,6783,1.2,2,1,0.447213595,45.75,9.721111048,59,3.703280399
KTEG85401,8,1985,S Korea,29,6.92820323,0,0,0,0,0,0,0.125,1,0,0,KTEG,0,0,0.125,0,0,1,1980,2,12,6783,1.375,2,1,0.51754917,NA,NA,NA,NA
KTEG86101,10,1986,W Germany,34.7,8.87004948,0,0,0,0,0,0,0.6,0,0,0,KTEG,0,1,0,0,0.1,0.222222222,1980,2,12,6783,2.7,7,2,1.636391694,NA,NA,NA,NA
KTEG86102,6,1986,USA,38.16666667,13.87683922,0,0,0,0,0,0,0.333333333,2,0,0,KTEG,0,1,0.333333333,0,0.166666667,0.8,1980,2,12,6783,2.166666667,3,1,0.98319208,NA,NA,NA,NA
KTEG86301,4,1986,USA,29.75,5.852349955,0,0,0,0,0,0,0.75,3,0,0,KTEG,0,0,0.75,0,0,0.666666667,1980,2,12,6783,3.5,7,1,2.516611478,NA,NA,NA,NA
KTEG88101,3,1988,Japan,30.66666667,4.163331999,1,0,0,0,0,0,0.666666667,0,0,0,KTEG,0,1,0,0.333333333,0.333333333,1,1980,2,12,6783,1,1,1,0,46,0,54,0
KTEG93301,14,1993,Germany,27.57142857,4.685727687,1,0,1,0.071428571,0,0,0.785714286,11,0,0,KTEG,1,1,0.785714286,0.071428571,0.071428571,1,1990,2,12,6783,1.357142857,4,1,0.841897386,67,0,35,0
KTEG94401,4,1994,Switzerland,37,2.943920289,0,0,0,0,0,0,1,0,0,0,KTEG,0,0,0,0,0,1,1990,2,12,6783,3,5,1,1.632993162,68,0,34,0
KTEG98301,8,1998,France,26.125,6.151364541,0,0,0,0,0,0,0.875,7,0,0,KTEG,0,1,0.875,0,0.125,1,1990,2,12,6783,1.375,3,1,0.744023809,71,0,68,0
KTEG98302,6,1998,Italy,30.16666667,4.355073669,0,0,0,0,0,0,1,0,0,0,KTEG,0,1,0,0,0.166666667,1,1990,2,12,6783,1.166666667,2,1,0.40824829,76,0,50,0
KTOK96301,5,1996,France,41.2,5.540758071,0,0,0,0,0,0,1,5,0,0,KTOK,0,0,1,0,0,1,1990,6,4,6294,3,6,2,1.732050808,71,0,68,0
KTOK99201,5,1999,Japan,54.6,12.13672114,0,0,0,0,0,0,0,0,0,0,KTOK,1,1,0,0,0.2,1,1990,6,4,6294,10,16,3,5.14781507,46,0,54,0
KTOK99301,4,1999,Spain,46.5,5.446711546,0,0,0,0,0,0,0.25,1,0,0,KTOK,0,0,0.25,0,0,1,1990,6,4,6294,2.25,5,1,1.892969449,51,0,57,0
KTSU77101,5,1977,0,29.4,5.941380311,0,0,0,0,0,0,0.4,0,0,0,KTSU,0,1,0,0,0.2,0,1970,7,10,6444,1,1,1,0,43.71428571,6.047431568,55.57142857,4.157609203
KTUN05401,8,2005,Japan,43,11.82007977,0,0,0,0,0,0,1,0,0,0,KTUN,0,2,0,0,0.25,1,2000,5,1,6484,1.625,4,1,1.187734939,40.66666667,7.877855423,57.66666667,5.416025603
KTUN09401,6,2009,Japan,44.16666667,10.8888322,0,0,0,0,0,0,0.833333333,0,0,0,KTUN,0,2,0,0,0.333333333,1,2000,5,1,6484,2,4,1,1.095445115,40.66666667,8,57.66666667,5.5
KTUN10301,4,2010,Germany,9.25,18.5,0,0,0,0,0,0,0.25,1,0,0,KTUN,0,1,0.25,0,0.25,1,2010,5,1,6484,1,1,1,0,59.6,16.54690303,41,13.41640786
KTUN11301,12,2011,Italy,46.66666667,9.966610925,0,0,0,0,0,0,0.166666667,0,0,0,KTUN,0,5,0,0,0.416666667,0.818181818,2010,5,1,6484,1,1,1,0,68.71428571,16.49908422,49.42857143,9.476402155
KTUN56101,3,1956,Switzerland,0,0,0,0,0,0,0,0,0.666666667,2,0,0,KTUN,0,1,0.666666667,0,0.333333333,1,1950,5,1,6484,1,1,1,0,68,0,34,0
KUSU79101,3,1979,New Zealand,28.66666667,4.509249753,0,0,0,0,0,0,0,0,0,0,KUSU,0,1,0,0,0.333333333,0.5,1970,2,12,6370,2.666666667,6,1,2.886751346,67,24.67117076,37,20.31419865
KUSU79301,3,1979,UK,32.66666667,5.033222957,0,0,0,0,0,0,0.666666667,0,0,0,KUSU,0,0,0,0,0,0,1970,2,12,6370,9.333333333,18,4,7.571877794,NA,NA,NA,NA
KUSU79302,4,1979,New Zealand,24.5,2.081665999,0,0,0,0,0,0,1,0,0,0,KUSU,0,0,0,0,0,1,1970,2,12,6370,4.25,9,2,3.201562119,79,0,22,0
KUSU79303,5,1979,Japan,31,4.415880433,0,0,0,0,0,0,1,0,0,0,KUSU,0,0,0,0,0,0.75,1970,2,12,6370,2.8,8,1,3.033150178,46,0,54,0
KUSU80301,3,1980,Japan,27.33333333,3.511884584,0,0,0,0,0,0,0.666666667,0,0,0,KUSU,0,0,0,0,0,1,1980,2,12,6370,4,5,3,1,46,0,54,0
KUSU81301,8,1981,Japan,27,2.390457219,0,0,0,0,0,0,0.75,6,0,0,KUSU,0,1,0.75,0,0.125,1,1980,2,12,6370,1.25,3,1,0.707106781,46,0,54,0
KUSU82301,3,1982,0,7.666666667,13.27905619,0,0,0,0,0,0,1,0,0,0,KUSU,0,0,0,0,0,0,1980,2,12,6370,2,4,1,1.732050808,51,0,57,0
KUSU83301,4,1983,UK,8,16,0,0,0,0,0,0,0.5,0,0,0,KUSU,0,0,0,0,0,0.333333333,1980,2,12,6370,1.25,2,1,0.5,NA,NA,NA,NA
KUSU83302,7,1983,Japan,27.71428571,3.498298906,0,0,0,0,0,0,1,7,0,0,KUSU,0,0,1,0,0,1,1980,2,12,6370,1,1,1,0,46,0,54,0
KUSU85102,5,1985,USA,23,12.94217911,0,0,0,0,0,0,0,0,0,0,KUSU,0,0,0,0,0,1,1980,2,12,6370,1.6,2,1,0.547722558,NA,NA,NA,NA
KUSU88101,6,1988,Czechoslovakia,33,1.264911064,0,0,0,0,0,0,0.333333333,0,0,0,KUSU,0,0,0,0,0,0.8,1980,2,12,6370,1,1,1,0,NA,NA,NA,NA
KUSU88301,3,1988,UK,23.66666667,20.50203242,0,0,0,0,0,0,1,3,0,0,KUSU,0,0,1,0,0,1,1980,2,12,6370,1.333333333,2,1,0.577350269,NA,NA,NA,NA
KUSU91303,3,1991,UK,26,22.60530911,0,0,0,0,0,0,0.666666667,2,0,0,KUSU,0,0,0.666666667,0,0,1,1990,2,12,6370,1.666666667,2,1,0.577350269,NA,NA,NA,NA
KUSU98101,3,1998,Japan,34.66666667,6.658328118,0,0,0,0,0,0,0.333333333,1,0,0,KUSU,0,1,0.333333333,0,0.333333333,1,1990,2,12,6370,3,4,2,1,46,0,54,0
KWAN75301,5,1975,Nepal,23.6,14.57051818,0,3,0,0,0,0,0.8,0,0,0,KWAN,0,0,0,0,0,1,1970,2,19,6186,1.4,2,1,0.547722558,30,0,65,0
KWAN78301,3,1978,Japan,27.66666667,5.507570547,0,0,0,0,0,0,1,3,0,0,KWAN,0,0,1,0,0,1,1970,2,19,6186,1.333333333,2,1,0.577350269,46,0,54,0
KWAN82402,5,1982,Japan,30.2,2.28035085,0,0,0,0,0,0,1,5,0,0,KWAN,0,0,1,0,0,1,1980,2,19,6186,1,1,1,0,46,0,54,0
KWAN95301,4,1995,France,27,4.69041576,0,0,0,0,0,0,0.5,2,0,0,KWAN,0,0,0.5,0,0,1,1990,2,19,6186,5,10,2,3.559026084,71,0,68,0
KYAS03301,4,2003,UK,34.5,1.914854216,1,0,0,0,0,0,0.75,3,0,0,KYAS,0,0,0.75,0.25,0,0,2000,2,12,6770,1.75,4,1,1.5,NA,NA,NA,NA
KYAS08301,5,2008,Czech Republic,38,7.176350047,0,0,0,0,0,0,0.4,0,0,0,KYAS,0,0,0,0,0,0.25,2000,2,12,6770,3.6,6,2,1.516575089,54.4,3.286335345,82.8,23.55206997
KYAS11301,3,2011,France,28.66666667,1.527525232,1,0,0,0,0,0,1,0,0,0,KYAS,0,0,0,0.333333333,0,1,2010,2,12,6770,1,1,1,0,71,0,68,0
KYAS12301,3,2012,France,33.66666667,8.736894948,0,0,0,0,0,0,1,0,0,0,KYAS,0,0,0,0,0,1,2010,2,12,6770,1,1,1,0,71,0,68,0
KYAS12302,3,2012,Japan,35.66666667,7.505553499,0,0,0,0,0,0,1,3,0,0,KYAS,0,0,1,0,0,1,2010,2,12,6770,4,8,1,3.605551275,46,0,54,0
KYAZ02301,5,2002,UK,29.2,1.788854382,0,0,0,0,0,0,0.4,2,0,0,KYAZ,1,0,0.4,0,0,0,2000,2,12,6151,1,1,1,0,NA,NA,NA,NA
KYAZ02302,4,2002,USA,34.25,5.852349955,0,0,0,0,0,0,0.5,0,0,0,KYAZ,0,0,0,0,0,1,2000,2,12,6151,2.25,6,1,2.5,NA,NA,NA,NA
KYAZ17301,9,2017,Austria,52.22222222,3.767551518,0,0,0,0,0,0,0.777777778,7,0,0,KYAZ,0,4,0.777777778,0,0.444444444,0.625,2010,2,12,6151,5.111111111,16,1,5.883120865,52.5,15.16275341,31.75,23.84466779
KYR110101,4,2010,Japan,53.5,12.71482075,0,0,0,0,0,0,1,0,0,0,KYR1,0,0,0,0,0,1,2010,3,13,6599,2,3,1,1.154700538,46,0,54,0
KYR117301,6,2017,S Korea,46.16666667,6.645800679,0,0,0,0,0,0,0.333333333,2,0,0,KYR1,0,0,0.333333333,0,0,1,2010,3,13,6599,1.166666667,2,1,0.40824829,NA,NA,NA,NA
LAMJ74101,8,1974,UK,27.25,3.845219667,1,1,0,0,0,0,0.625,5,0,0,LAMJ,0,0,0.625,0.125,0,0.714285714,1970,5,1,6983,1.625,3,1,0.916125381,NA,NA,NA,NA
LAMJ74301,5,1974,Japan,35.4,5.813776741,0,0,0,0,0,0,0.6,3,0,0,LAMJ,0,0,0.6,0,0,1,1970,5,1,6983,1.6,3,1,0.894427191,43.71428571,6.047431568,55.57142857,4.157609203
LAMJ76101,15,1976,Japan,30.86666667,6.323049295,0,0,0,0,0,0,0.866666667,13,0,0,LAMJ,0,0,0.866666667,0,0,1,1970,5,1,6983,1.133333333,3,1,0.516397779,43.81818182,5.620001387,55.5,3.863750953
